dataset,measurement,label,k,seed,status,leaky,n_nodes,n_edges,coverage,real_spread,pred_spread,pred_spread_ratio,mean_xy_error,median_xy_error,p90_xy_error,center_median_error,median_vs_center,status_reason,runtime_sec,n_union_edges,n_directed_neighbors,mix_mode,k_expression,k_morphology,k_morphology_image,k_seq_jaccard_all,weight_expression,weight_morphology,weight_morphology_image,weight_seq_jaccard_all,spatial_median_xy_error_same_k,spatial_mean_xy_error_same_k,spatial_p90_xy_error_same_k,median_vs_spatial_same_k,spatial_best_k,spatial_best_median_xy_error,median_vs_spatial_best
tiny_mouse_ileum_multimodal_v3,random_permutation,random_permutation,0,3.0,ok,False,36,0,1.0,195.518310546875,195.518310546875,1.0,226.02413940429688,256.5010986328125,490.5964965820313,237.168685913086,1.081513285636902,,,,,,,,,,,,,,,,,,2,7.143089294433594,35.90898672269105
tiny_mouse_ileum_multimodal_v3,random_permutation,random_permutation,0,4.0,ok,False,36,0,1.0,195.518310546875,195.518310546875,1.0,220.62435913085932,241.02685546875,501.6304626464844,237.168685913086,1.0162676572799685,,,,,,,,,,,,,,,,,,2,7.143089294433594,33.74266308788487
tiny_mouse_ileum_multimodal_v3,random_permutation,random_permutation,0,5.0,ok,False,36,0,1.0,195.518310546875,195.518310546875,1.0,272.583251953125,285.5180053710937,501.3953857421875,237.168685913086,1.2038605213165283,,,,,,,,,,,,,,,,,,2,7.143089294433594,39.97122163845688
tiny_mouse_ileum_multimodal_v3,random_permutation,random_permutation,0,6.0,ok,False,36,0,1.0,195.518310546875,195.518310546875,1.0,207.5955047607422,212.5614013671875,490.1030883789063,237.168685913086,0.8962456583976746,,,,,,,,,,,,,,,,,,2,7.143089294433594,29.75762903213748
tiny_mouse_ileum_multimodal_v3,random_permutation,random_permutation,0,7.0,ok,False,36,0,1.0,195.518310546875,195.518310546875,1.0,245.84518432617188,253.26712036132807,500.0560302734375,237.168685913086,1.0678775310516355,,,,,,,,,,,,,,,,,,2,7.143089294433594,35.45624447935881
tiny_mouse_ileum_multimodal_v3,random_permutation,random_permutation,0,8.0,ok,False,36,0,1.0,195.518310546875,195.518310546875,1.0,219.23130798339844,215.2514495849609,491.2991027832031,237.168685913086,0.907588005065918,,,,,,,,,,,,,,,,,,2,7.143089294433594,30.13422354284445
tiny_mouse_ileum_multimodal_v3,random_permutation,random_permutation,0,9.0,ok,False,36,0,1.0,195.518310546875,195.518310546875,1.0,221.6708374023437,216.4268798828125,498.28070068359375,237.168685913086,0.9125440716743468,,,,,,,,,,,,,,,,,,2,7.143089294433594,30.298778436308755
tiny_mouse_ileum_multimodal_v3,random_permutation,random_permutation,0,10.0,ok,False,36,0,1.0,195.518310546875,195.5183258056641,1.0000000780427625,189.97579956054688,205.36231994628903,407.3020935058594,237.168685913086,0.8658913969993591,,,,,,,,,,,,,,,,,,2,7.143089294433594,28.749790389197862
tiny_mouse_ileum_multimodal_v3,random_permutation,random_permutation,0,11.0,ok,False,36,0,1.0,195.518310546875,195.5183258056641,1.0000000780427625,216.67295837402344,218.5868530273437,500.3388977050781,237.168685913086,0.9216514229774476,,,,,,,,,,,,,,,,,,2,7.143089294433594,30.601164848615607
tiny_mouse_ileum_multimodal_v3,random_permutation,random_permutation,0,12.0,ok,False,36,0,1.0,195.518310546875,195.518310546875,1.0,207.4590759277344,216.2325439453125,499.95703125,237.168685913086,0.9117246866226196,,,,,,,,,,,,,,,,,,2,7.143089294433594,30.271572289291743
tiny_mouse_ileum_multimodal_v3,random_permutation,random_permutation,0,13.0,ok,False,36,0,1.0,195.518310546875,195.518310546875,1.0,204.16900634765625,210.76370239257807,505.28070068359375,237.168685913086,0.8886657953262329,,,,,,,,,,,,,,,,,,2,7.143089294433594,29.50595935526388
tiny_mouse_ileum_multimodal_v3,random_permutation,random_permutation,0,14.0,ok,False,36,0,1.0,195.518310546875,195.518310546875,1.0,206.2875213623047,219.39163208007807,497.2757263183594,237.168685913086,0.9250446557998656,,,,,,,,,,,,,,,,,,2,7.143089294433594,30.713830254235205
tiny_mouse_ileum_multimodal_v3,random_permutation,random_permutation,0,15.0,ok,False,36,0,1.0,195.518310546875,195.518310546875,1.0,213.1108856201172,212.91891479492188,495.8023681640625,237.168685913086,0.8977530598640442,,,,,,,,,,,,,,,,,,2,7.143089294433594,29.80767928532596
tiny_mouse_ileum_multimodal_v3,random_permutation,random_permutation,0,16.0,ok,False,36,0,1.0,195.518310546875,195.518310546875,1.0,201.75534057617188,212.3710021972656,494.2288208007813,237.168685913086,0.8954428434371948,,,,,,,,,,,,,,,,,,2,7.143089294433594,29.73097401466902
tiny_mouse_ileum_multimodal_v3,random_permutation,random_permutation,0,17.0,ok,False,36,0,1.0,195.518310546875,195.518310546875,1.0,208.5865173339844,212.6652069091797,497.3361206054688,237.168685913086,0.8966833353042603,,,,,,,,,,,,,,,,,,2,7.143089294433594,29.772161335698776
tiny_mouse_ileum_multimodal_v3,random_permutation,random_permutation,0,18.0,ok,False,36,0,1.0,195.518310546875,195.518310546875,1.0,244.6137084960937,254.39010620117188,500.64349365234375,237.168685913086,1.0726125240325928,,,,,,,,,,,,,,,,,,2,7.143089294433594,35.61345738732552
tiny_mouse_ileum_multimodal_v3,random_permutation,random_permutation,0,19.0,ok,False,36,0,1.0,195.518310546875,195.5183258056641,1.0000000780427625,187.88653564453125,206.64317321777344,491.73529052734375,237.168685913086,0.871291995048523,,,,,,,,,,,,,,,,,,2,7.143089294433594,28.929104019293806
tiny_mouse_ileum_multimodal_v3,luna_expression_self,luna_expression_self,0,1.0,skipped,True,36,0,0.0,,,,,,,,,XENUM_LUNA_PYTHON is not configured,,,,,,,,,,,,,,,,,2,7.143089294433594,
tiny_mouse_ileum_multimodal_v3,spagcn_adjacency,spagcn_adjacency,1,100.0,ok,True,36,26,0.9722222222222222,195.518310546875,192.0958404541016,0.9824953985987266,5.549800872802734,5.815296649932861,8.147010803222656,237.168685913086,0.0245196651667356,,,,,,,,,,,,,,8.892863273620605,9.177210807800291,14.503744125366213,0.653928489734358,2,7.143089294433594,0.8141150712569919
tiny_mouse_ileum_multimodal_v3,spagcn_adjacency,spagcn_adjacency,2,100.0,ok,True,36,46,1.0,195.518310546875,195.3175506591797,0.9989731913745892,4.200708866119385,3.7535269260406494,8.077692985534668,237.168685913086,0.0158264022320508,,,,,,,,,,,,,,7.143089294433594,7.502827167510986,13.947053909301758,0.525476691011782,2,7.143089294433594,0.525476691011782
tiny_mouse_ileum_multimodal_v3,spagcn_adjacency,spagcn_adjacency,3,100.0,ok,True,36,68,1.0,195.518310546875,195.17889404296875,0.9982640167923053,4.850065231323242,4.265926361083984,9.146092414855955,237.168685913086,0.017986886203289,,,,,,,,,,,,,,7.223247528076172,8.08440113067627,13.30827522277832,0.5905828845685653,2,7.143089294433594,0.5972102804886255
tiny_mouse_ileum_multimodal_v3,spagcn_adjacency,spagcn_adjacency,4,100.0,ok,True,36,90,1.0,195.518310546875,195.1305694580078,0.9980168553636606,6.173582553863525,6.012081623077393,10.35106372833252,237.168685913086,0.0253493897616863,,,,,,,,,,,,,,7.256905555725098,8.182035446166992,14.417333602905272,0.8284635340657504,2,7.143089294433594,0.8416640721210691
tiny_mouse_ileum_multimodal_v3,spagcn_adjacency,spagcn_adjacency,5,100.0,ok,True,36,112,1.0,195.518310546875,194.90945434570312,0.9968859376931558,6.855077743530273,6.372601509094238,12.519891738891602,237.168685913086,0.0268694888800382,,,,,,,,,,,,,,8.284111022949219,8.597618103027344,15.410250663757324,0.7692559275751394,2,7.143089294433594,0.8921352157896479
tiny_mouse_ileum_multimodal_v3,spagcn_adjacency,spagcn_adjacency,8,100.0,ok,True,36,164,1.0,195.518310546875,195.16567993164065,0.9981964317600328,9.70186710357666,9.98703384399414,14.395642280578612,237.168685913086,0.0421094112098217,,,,,,,,,,,,,,10.12416934967041,10.502678871154783,15.774055480957031,0.9864546412708184,2,7.143089294433594,1.3981392969253166
tiny_mouse_ileum_multimodal_v3,spagcn_adjacency,spagcn_adjacency,12,100.0,ok,True,36,199,1.0,195.518310546875,195.17184448242188,0.9982279610360584,11.683219909667969,12.538265228271484,17.00535011291504,237.168685913086,0.052866443991661,,,,,,,,,,,,,,47.88957595825195,45.644676208496094,78.748046875,0.2618161672427794,2,7.143089294433594,1.7553000825626242
tiny_mouse_ileum_multimodal_v3,spagcn_adjacency,spagcn_adjacency,16,100.0,ok,True,36,283,1.0,195.518310546875,176.62193298339844,0.9033523892947808,51.02741241455078,40.82917785644531,88.4354248046875,237.168685913086,0.1721524745225906,,,,,,,,,,,,,,93.46304321289062,87.85948181152344,122.9204559326172,0.4368483675782351,2,7.143089294433594,5.715899126203326
tiny_mouse_ileum_multimodal_v3,spagcn_adjacency,spagcn_adjacency,24,100.0,ok,True,36,506,1.0,195.518310546875,80.120361328125,0.4097844396467223,106.7558364868164,128.91464233398438,174.79090881347656,237.168685913086,0.5435567498207092,,,,,,,,,,,,,,126.35061645507812,107.22747039794922,178.14389038085938,1.0202929431675376,2,7.143089294433594,18.047463362167942
tiny_mouse_ileum_multimodal_v3,spagcn_adjacency,spagcn_adjacency,32,100.0,ok,True,36,617,1.0,195.518310546875,11.307379722595217,0.0578328428215642,163.32293701171875,233.32574462890625,264.3180847167969,237.168685913086,0.9837965965270996,,,,,,,,,,,,,,230.426025390625,163.49440002441406,269.5718688964844,1.0125841654967818,2,7.143089294433594,32.66454261053833
tiny_mouse_ileum_multimodal_v3,spagcn_histology_embedding,spagcn_histology_embedding,1,100.0,failed,True,36,0,0.0,,,,,,,,,"ValueError: Input X contains NaN.
KNeighborsTransformer does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",,,,,,,,,,,,,8.892863273620605,9.177210807800291,14.503744125366213,,2,7.143089294433594,
tiny_mouse_ileum_multimodal_v3,spagcn_histology_embedding,spagcn_histology_embedding,2,100.0,failed,True,36,0,0.0,,,,,,,,,"ValueError: Input X contains NaN.
KNeighborsTransformer does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",,,,,,,,,,,,,7.143089294433594,7.502827167510986,13.947053909301758,,2,7.143089294433594,
tiny_mouse_ileum_multimodal_v3,spagcn_histology_embedding,spagcn_histology_embedding,3,100.0,failed,True,36,0,0.0,,,,,,,,,"ValueError: Input X contains NaN.
KNeighborsTransformer does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",,,,,,,,,,,,,7.223247528076172,8.08440113067627,13.30827522277832,,2,7.143089294433594,
tiny_mouse_ileum_multimodal_v3,spagcn_histology_embedding,spagcn_histology_embedding,4,100.0,failed,True,36,0,0.0,,,,,,,,,"ValueError: Input X contains NaN.
KNeighborsTransformer does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",,,,,,,,,,,,,7.256905555725098,8.182035446166992,14.417333602905272,,2,7.143089294433594,
tiny_mouse_ileum_multimodal_v3,spagcn_histology_embedding,spagcn_histology_embedding,5,100.0,failed,True,36,0,0.0,,,,,,,,,"ValueError: Input X contains NaN.
KNeighborsTransformer does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",,,,,,,,,,,,,8.284111022949219,8.597618103027344,15.410250663757324,,2,7.143089294433594,
tiny_mouse_ileum_multimodal_v3,spagcn_histology_embedding,spagcn_histology_embedding,8,100.0,failed,True,36,0,0.0,,,,,,,,,"ValueError: Input X contains NaN.
KNeighborsTransformer does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",,,,,,,,,,,,,10.12416934967041,10.502678871154783,15.774055480957031,,2,7.143089294433594,
tiny_mouse_ileum_multimodal_v3,spagcn_histology_embedding,spagcn_histology_embedding,12,100.0,failed,True,36,0,0.0,,,,,,,,,"ValueError: Input X contains NaN.
KNeighborsTransformer does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",,,,,,,,,,,,,47.88957595825195,45.644676208496094,78.748046875,,2,7.143089294433594,
tiny_mouse_ileum_multimodal_v3,spagcn_histology_embedding,spagcn_histology_embedding,16,100.0,failed,True,36,0,0.0,,,,,,,,,"ValueError: Input X contains NaN.
KNeighborsTransformer does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",,,,,,,,,,,,,93.46304321289062,87.85948181152344,122.9204559326172,,2,7.143089294433594,
tiny_mouse_ileum_multimodal_v3,spagcn_histology_embedding,spagcn_histology_embedding,24,100.0,failed,True,36,0,0.0,,,,,,,,,"ValueError: Input X contains NaN.
KNeighborsTransformer does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",,,,,,,,,,,,,126.35061645507812,107.22747039794922,178.14389038085938,,2,7.143089294433594,
tiny_mouse_ileum_multimodal_v3,spagcn_histology_embedding,spagcn_histology_embedding,32,100.0,failed,True,36,0,0.0,,,,,,,,,"ValueError: Input X contains NaN.
KNeighborsTransformer does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",,,,,,,,,,,,,230.426025390625,163.49440002441406,269.5718688964844,,2,7.143089294433594,
tiny_mouse_ileum_multimodal_v3,spagcn_histology_probabilities,spagcn_histology_probabilities,1,100.0,failed,True,36,0,0.0,,,,,,,,,"ValueError: Input X contains NaN.
KNeighborsTransformer does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",,,,,,,,,,,,,8.892863273620605,9.177210807800291,14.503744125366213,,2,7.143089294433594,
tiny_mouse_ileum_multimodal_v3,spagcn_histology_probabilities,spagcn_histology_probabilities,2,100.0,failed,True,36,0,0.0,,,,,,,,,"ValueError: Input X contains NaN.
KNeighborsTransformer does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",,,,,,,,,,,,,7.143089294433594,7.502827167510986,13.947053909301758,,2,7.143089294433594,
tiny_mouse_ileum_multimodal_v3,spagcn_histology_probabilities,spagcn_histology_probabilities,3,100.0,failed,True,36,0,0.0,,,,,,,,,"ValueError: Input X contains NaN.
KNeighborsTransformer does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",,,,,,,,,,,,,7.223247528076172,8.08440113067627,13.30827522277832,,2,7.143089294433594,
tiny_mouse_ileum_multimodal_v3,spagcn_histology_probabilities,spagcn_histology_probabilities,4,100.0,failed,True,36,0,0.0,,,,,,,,,"ValueError: Input X contains NaN.
KNeighborsTransformer does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",,,,,,,,,,,,,7.256905555725098,8.182035446166992,14.417333602905272,,2,7.143089294433594,
tiny_mouse_ileum_multimodal_v3,spagcn_histology_probabilities,spagcn_histology_probabilities,5,100.0,failed,True,36,0,0.0,,,,,,,,,"ValueError: Input X contains NaN.
KNeighborsTransformer does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",,,,,,,,,,,,,8.284111022949219,8.597618103027344,15.410250663757324,,2,7.143089294433594,
tiny_mouse_ileum_multimodal_v3,spagcn_histology_probabilities,spagcn_histology_probabilities,8,100.0,failed,True,36,0,0.0,,,,,,,,,"ValueError: Input X contains NaN.
KNeighborsTransformer does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",,,,,,,,,,,,,10.12416934967041,10.502678871154783,15.774055480957031,,2,7.143089294433594,
tiny_mouse_ileum_multimodal_v3,spagcn_histology_probabilities,spagcn_histology_probabilities,12,100.0,failed,True,36,0,0.0,,,,,,,,,"ValueError: Input X contains NaN.
KNeighborsTransformer does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",,,,,,,,,,,,,47.88957595825195,45.644676208496094,78.748046875,,2,7.143089294433594,
tiny_mouse_ileum_multimodal_v3,spagcn_histology_probabilities,spagcn_histology_probabilities,16,100.0,failed,True,36,0,0.0,,,,,,,,,"ValueError: Input X contains NaN.
KNeighborsTransformer does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",,,,,,,,,,,,,93.46304321289062,87.85948181152344,122.9204559326172,,2,7.143089294433594,
tiny_mouse_ileum_multimodal_v3,spagcn_histology_probabilities,spagcn_histology_probabilities,24,100.0,failed,True,36,0,0.0,,,,,,,,,"ValueError: Input X contains NaN.
KNeighborsTransformer does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",,,,,,,,,,,,,126.35061645507812,107.22747039794922,178.14389038085938,,2,7.143089294433594,
tiny_mouse_ileum_multimodal_v3,spagcn_histology_probabilities,spagcn_histology_probabilities,32,100.0,failed,True,36,0,0.0,,,,,,,,,"ValueError: Input X contains NaN.
KNeighborsTransformer does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",,,,,,,,,,,,,230.426025390625,163.49440002441406,269.5718688964844,,2,7.143089294433594,
tiny_mouse_ileum_multimodal_v3,spagcn_xy_embedding,spagcn_xy_embedding,1,100.0,ok,True,36,24,0.9722222222222222,195.518310546875,199.23497009277344,1.019009265861099,30.642202377319336,8.892863273620605,21.07706451416016,237.168685913086,0.0374959409236907,,,,,,,,,,,,,,8.892863273620605,9.177210807800291,14.503744125366213,1.0,2,7.143089294433594,1.2449603955743016
tiny_mouse_ileum_multimodal_v3,spagcn_xy_embedding,spagcn_xy_embedding,2,100.0,ok,True,36,44,1.0,195.518310546875,188.7860717773437,0.9655672210408284,29.9112548828125,11.295652389526367,97.34282684326172,237.168685913086,0.0476270802319049,,,,,,,,,,,,,,7.143089294433594,7.502827167510986,13.947053909301758,1.5813399390553255,2,7.143089294433594,1.5813399390553255
tiny_mouse_ileum_multimodal_v3,spagcn_xy_embedding,spagcn_xy_embedding,3,100.0,ok,True,36,66,1.0,195.518310546875,186.85220336914065,0.955676237414824,30.10053253173828,11.921161651611328,85.93476867675781,237.168685913086,0.0502644851803779,,,,,,,,,,,,,,7.223247528076172,8.08440113067627,13.30827522277832,1.650388084483433,2,7.143089294433594,1.6689083896656802
tiny_mouse_ileum_multimodal_v3,spagcn_xy_embedding,spagcn_xy_embedding,4,100.0,ok,True,36,81,1.0,195.518310546875,186.3399353027344,0.9530561857942194,32.37762451171875,11.663930892944336,105.210693359375,237.168685913086,0.0491798929870128,,,,,,,,,,,,,,7.256905555725098,8.182035446166992,14.417333602905272,1.6072871285671426,2,7.143089294433594,1.632897253858174
tiny_mouse_ileum_multimodal_v3,spagcn_xy_embedding,spagcn_xy_embedding,5,100.0,ok,True,36,107,1.0,195.518310546875,148.49562072753906,0.759497257889499,63.2471923828125,32.544769287109375,152.75511169433594,237.168685913086,0.1372220367193222,,,,,,,,,,,,,,8.284111022949219,8.597618103027344,15.410250663757324,3.928577151724741,2,7.143089294433594,4.556119620745969
tiny_mouse_ileum_multimodal_v3,spagcn_xy_embedding,spagcn_xy_embedding,8,100.0,ok,True,36,180,1.0,195.518310546875,103.94396209716795,0.5316328777925261,105.39508056640624,104.92030334472656,228.7687530517578,237.168685913086,0.4423868358135223,,,,,,,,,,,,,,10.12416934967041,10.502678871154783,15.774055480957031,10.363349300171697,2,7.143089294433594,14.688365078466536
tiny_mouse_ileum_multimodal_v3,spagcn_xy_embedding,spagcn_xy_embedding,12,100.0,ok,True,36,260,1.0,195.518310546875,56.13893127441406,0.2871287661876298,150.83853149414062,162.51666259765625,310.6748046875,237.168685913086,0.6852365732192993,,,,,,,,,,,,,,47.88957595825195,45.644676208496094,78.748046875,3.3935707165027145,2,7.143089294433594,22.751593309116387
tiny_mouse_ileum_multimodal_v3,spagcn_xy_embedding,spagcn_xy_embedding,16,100.0,ok,True,36,305,1.0,195.518310546875,34.357303619384766,0.1757242251290203,170.90924072265625,215.0050506591797,309.0725402832031,237.168685913086,0.906549036502838,,,,,,,,,,,,,,93.46304321289062,87.85948181152344,122.9204559326172,2.3004285252026304,2,7.143089294433594,30.099728814355856
tiny_mouse_ileum_multimodal_v3,spagcn_xy_embedding,spagcn_xy_embedding,24,100.0,ok,True,36,506,1.0,195.518310546875,13.15944004058838,0.0673054099320965,171.50831604003906,254.90777587890625,268.9218444824219,237.168685913086,1.0747952461242676,,,,,,,,,,,,,,126.35061645507812,107.22747039794922,178.14389038085938,2.017463650203357,2,7.143089294433594,35.68592878679938
tiny_mouse_ileum_multimodal_v3,spagcn_xy_embedding,spagcn_xy_embedding,32,100.0,ok,True,36,617,1.0,195.518310546875,7.598289489746094,0.0388622910483078,167.98854064941406,244.49571228027344,272.6545104980469,237.168685913086,1.0308936834335327,,,,,,,,,,,,,,230.426025390625,163.49440002441406,269.5718688964844,1.061059452228962,2,7.143089294433594,34.22828725811981
tiny_mouse_ileum_multimodal_v3,spagcn_xy_probabilities,spagcn_xy_probabilities,1,100.0,ok,True,36,21,0.8611111111111112,195.518310546875,172.58111572265625,0.8826851829884259,151.44471740722656,23.755651473999023,512.1728515625,237.168685913086,0.1001635268330574,,,,,,,,,,,,,,8.892863273620605,9.177210807800291,14.503744125366213,2.671316396426192,2,7.143089294433594,3.325683117598869
tiny_mouse_ileum_multimodal_v3,spagcn_xy_probabilities,spagcn_xy_probabilities,2,100.0,ok,True,36,40,0.8611111111111112,195.518310546875,139.05543518066406,0.7112143859657886,117.50557708740234,22.0781307220459,304.86163330078125,237.168685913086,0.0930904150009155,,,,,,,,,,,,,,7.143089294433594,7.502827167510986,13.947053909301758,3.090837845083465,2,7.143089294433594,3.090837845083465
